"Date", "Close", "High", "Low", "Open", "Volume"
319, 748.125, 748.3, 746.7809, 747.41, 20502
320, 748.25, 748.8499, 748.04, 748.24, 23390
321, 748.61, 749, 748.22, 748.285, 19266
322, 748.44, 748.98, 748.04, 748.65, 42428
323, 748.5, 748.67, 747.8, 748.29, 14134
324, 748.58, 748.67, 748.025, 748.45, 19821
325, 749.07, 749.3, 748.3801, 748.59, 27575
326, 750.3, 750.34, 749.07, 749.28, 38466
327, 749.91, 750.32, 748.79, 750.15, 174306
720, 750.06, 750.06, 750.05, 750.06, 10486
721, 752.38, 752.5072, 747.31, 751.76, 58888
722, 748.93, 752.8, 748.55, 752.03, 42861
723, 748.87, 749.56, 747.05, 749.56, 27914
724, 747.985, 749.42, 746.95, 749, 26770
725, 746.47, 747.7808, 745.84, 747.75, 18175
726, 746.5654, 747.5, 746, 746.55, 12859
727, 745.82, 746.7, 745.12, 746.21, 26342
728, 744.93, 745.44, 744.29, 745.4268, 34850
729, 744.05, 745.2599, 744.035, 744.825, 9853
730, 744.196, 744.28, 743.22, 744, 12405
731, 743.49, 744.4346, 742.71, 744.4346, 14786
732, 743.38, 743.83, 742.97, 743.22, 22846
733, 744.34, 744.74, 743.0701, 743.51, 11477
734, 743.04, 744.24, 743.04, 744.15, 27350
735, 743.209, 743.32, 742.43, 743.08, 22381
736, 745.225, 745.62, 742.45, 742.65, 10899
737, 745.55, 746.04, 744.93, 745.3399, 7475
738, 745.045, 745.5235, 744.74, 745.12, 12316
739, 745.78, 746, 744.4758, 744.537, 6650
740, 746.461, 746.69, 745.3, 745.41, 18560
741, 745.57, 746.97, 745.48, 746.53, 3400
742, 746.72, 746.72, 744.915, 745.44, 8707
743, 745.525, 746.51, 745.2001, 746.51, 12616
744, 745.0129, 745.845, 745.0129, 745.3501, 2998
745, 744.4413, 745.45, 744.4413, 745.45, 4800
746, 745.1362, 745.1362, 744.56, 744.814, 5240
747, 744.08, 744.93, 744.08, 744.84, 2666
748, 743.135, 744.33, 743.135, 744.3106, 8954
749, 743.2581, 743.91, 742.79, 743, 8580
750, 743.88, 743.88, 743.1507, 743.4, 3792
751, 743.58, 744.39, 743.45, 744.155, 13678
752, 743.22, 744, 742.87, 744, 5469
753, 743.065, 743.7264, 742.7, 743.35, 7165
754, 744.25, 744.51, 742.83, 743.06, 32263
755, 743.68, 744.29, 743.08, 744.07, 13725
756, 742.75, 743.88, 742.75, 743.76, 6102
757, 743.65, 744.87, 742.93, 743.1, 33827
758, 744.22, 744.5, 743.01, 743.92, 22474
759, 745.29, 745.31, 743.92, 744.22, 148174
864, 737.1812, 738, 737.1812, 738, 16394
865, 742.19, 742.8, 737.5, 737.77, 63743
866, 736.16, 741.1892, 736.16, 741, 46802
867, 737.93, 738.2699, 735.37, 736.16, 41357
868, 738.66, 739.96, 737.005, 737.67, 32627
869, 739.47, 739.75, 738.08, 739.0599, 34064
870, 741.245, 741.72, 739.32, 739.39, 19414
871, 738.42, 741, 737.89, 741, 17105
872, 738.81, 739.2174, 737.18, 738.075, 18743
873, 738.021, 739.62, 737.58, 738.96, 19646
874, 737.91, 738.41, 737.41, 737.59, 7043
875, 738.66, 738.91, 737.69, 737.71, 19331
876, 740.1457, 740.67, 738.2101, 738.2101, 15871
877, 739.4, 740.9699, 739.37, 740.15, 12304
878, 738.44, 739.97, 738.3, 739.76, 36794
879, 738.12, 738.43, 737.71, 738.3, 12216
880, 738.5, 739.45, 738.1, 738.1, 14159
881, 737.02, 738.95, 737.02, 738.89, 9405
882, 736.51, 737.44, 736.34, 737.03, 15311
883, 737.3, 737.47, 736.4, 736.81, 14300
884, 737.22, 737.9802, 737.01, 737.43, 29653
885, 737.81, 738.35, 737.24, 737.38, 19120
886, 737.81, 738.63, 737.7, 738.03, 8218
887, 738.5, 739.46, 738.07, 738.1, 4495
888, 740.0801, 740.09, 738.5, 738.5, 8065
889, 738.75, 740.11, 738.38, 740.0901, 4685
890, 739.06, 739.38, 738.59, 738.95, 4900
891, 739.94, 741, 738.8522, 738.96, 7288
892, 739.01, 739.7228, 738.46, 739.65, 12857
893, 739.62, 739.62, 738.44, 738.95, 5835
894, 739.8101, 740.25, 738.59, 739.3975, 14231
895, 740.63, 740.69, 739.51, 739.6, 14883
896, 740.51, 740.9699, 740.35, 740.61, 7474
897, 741.01, 741.15, 740.7, 740.7, 8991
898, 739.81, 741.029, 739.695, 741.01, 9768
899, 740.12, 740.12, 739.2301, 739.9, 9297
900, 739.62, 740.26, 739.37, 740.26, 7707
901, 739.28, 740.09, 739.04, 739.52, 9263
902, 739.31, 739.5, 738.79, 739.49, 11452
903, 737.8, 739.58, 737, 739.31, 103443
0, 736.25, 736.33, 735.56, 735.77, 16552
1, 740.88, 742.94, 736.44, 736.785, 48066
2, 741.64, 741.94, 739.6, 740.91, 20525
3, 741.533, 742.52, 740.876, 741.55, 23908
4, 740.35, 742.2, 740.14, 741.33, 16785
5, 738.98, 741.1799, 738.66, 740.18, 17982
6, 737.79, 739.46, 737.62, 739.24, 19680
7, 739, 739.06, 737.16, 738.44, 11314
8, 740.2075, 740.78, 739.45, 739.5, 18629
9, 741.07, 741.09, 739.12, 740.27, 10157
10, 741.46, 741.57, 740.6805, 740.97, 18250
11, 741.92, 742.2, 741.3, 741.52, 23553
12, 743.06, 743.1, 741.9, 742, 21024
13, 741.99, 743.7453, 741.94, 743.21, 9669
14, 742.9, 742.99, 741.67, 742.2899, 20293
15, 742.82, 743.12, 742.2018, 742.55, 11203
16, 742.75, 743.61, 742.41, 743.08, 32241
17, 742.25, 742.78, 741.869, 742.76, 11139
18, 742.3401, 742.66, 742.16, 742.3, 3267
19, 741.92, 742.72, 741.74, 742.35, 7969
20, 741.8, 742.012, 741.5, 741.7, 5407
21, 741.26, 742.39, 741.26, 741.85, 7575
22, 741.855, 741.98, 741.05, 741.05, 8128
23, 741.59, 742.6377, 741.59, 742, 5043
24, 741.8605, 742.33, 741.72, 741.72, 8712
25, 742.36, 743, 741.8, 741.8, 9471
26, 742.99, 743.38, 742.43, 742.43, 7704
27, 742.0001, 743.23, 741.6751, 743.11, 8756
28, 741.545, 742.72, 741.23, 742.38, 13650
29, 742.75, 742.75, 741.25, 742, 9543
30, 741.84, 742.81, 741.2, 742.66, 7873
31, 741.18, 742.94, 740.8, 741.79, 11901
32, 741.43, 742.08, 740.79, 741.25, 4761
33, 742.73, 742.8, 741.25, 741.79, 6793
34, 743.8977, 744.24, 742.44, 742.98, 18520
35, 744.92, 745.11, 743.315, 744.08, 17202
36, 744.4946, 745, 743.782, 744.8705, 12412
37, 744.24, 745.19, 744.15, 744.49, 17497
38, 745.72, 745.85, 744.1301, 744.23, 21625
39, 745.69, 746.24, 745.3501, 745.68, 155651
144, 745.21, 745.37, 745.21, 745.37, 15218
145, 746.3, 746.9999, 743.7, 745.18, 48982
146, 744.44, 746.955, 744.16, 746.18, 80244
147, 744.32, 745.27, 743.73, 744.69, 39542
148, 745.24, 745.96, 742.77, 744.64, 18418
149, 743.43, 745.135, 742.82, 745.135, 19610
150, 742.315, 743.78, 741.76, 742.85, 22288
151, 742.8799, 743.05, 741.62, 741.78, 15956
152, 741.57, 742.26, 741.05, 742.11, 21863
153, 739.1, 741.505, 738.99, 741.505, 30669
154, 739.11, 739.95, 738.82, 739.2999, 22141
155, 740.61, 741, 739.02, 739.08, 26794
156, 740.67, 740.67, 739.315, 740.35, 13297
157, 741.32, 741.91, 740.415, 740.4968, 13239
158, 742.14, 742.14, 741, 741.455, 17945
159, 742.41, 742.52, 741.71, 742.1, 13860
160, 742.04, 742.605, 741.12, 742.41, 21342
161, 740.36, 741.775, 740.05, 741.775, 16707
162, 740.88, 740.93, 739.5, 740.16, 8846
163, 740.72, 741.14, 739.89, 740.84, 20588
164, 741.18, 741.28, 740.17, 740.83, 37950
165, 741.66, 742.18, 741.07, 741.21, 6149
166, 742.48, 742.66, 741.5, 741.65, 6633
167, 742.01, 743.37, 741.93, 742.87, 4500
168, 741.9086, 742.66, 741.9086, 742.02, 2150
169, 740.59, 742.15, 740.2, 741.82, 9380
170, 739.43, 740.8275, 739.19, 740.62, 10205
171, 738.1, 739.395, 738.1, 739.32, 15574
172, 737.16, 738.406, 737.16, 738, 22172
173, 737.1, 738.26, 737.1, 737.42, 14634
174, 737.445, 738.14, 736.455, 737.451, 28508
175, 737.94, 738.53, 737.5, 737.51, 17325
176, 736.51, 738.03, 736.49, 737.95, 19700
177, 736.97, 737.69, 736.28, 736.58, 8422
178, 738.99, 739.17, 736.51, 736.65, 13026
179, 738.43, 739.6799, 738.36, 739.13, 20330
180, 739.275, 739.975, 738.37, 738.42, 13582
181, 738.4669, 740.2642, 738.21, 739.48, 14017
182, 739.73, 740.24, 738.07, 738.76, 31939
183, 740.28, 740.6, 738.194, 739.59, 243100
288, 742.53, 743.97, 742.53, 743.97, 15036
289, 744.92, 745.45, 743.01, 743.99, 44686
290, 742.2975, 745.22, 740.69, 744.7, 57885
291, 743.3, 743.53, 740.03, 742.8975, 54251
292, 744.59, 744.6, 741.5, 743.63, 47797
293, 744.32, 745.3, 743.6, 744.7, 19101
294, 742.885, 744.7064, 742.64, 744.1903, 12255
295, 741.59, 742.99, 740.88, 742.99, 25897
296, 740.9807, 742, 740.69, 741.25, 20766
297, 739.97, 740.92, 739, 740.92, 26639
298, 740.891, 741.3, 739.865, 739.865, 17196
299, 739.82, 741.37, 739.5, 740.93, 8858
300, 738.61, 740.1799, 738.5, 740.04, 20772
301, 736.78, 738.71, 736.36, 738.6, 38025
302, 736.36, 738.15, 736.36, 737.0005, 23460
303, 738.35, 738.45, 735.64, 736.5, 33623
304, 737.76, 738.79, 737.05, 738.27, 20269
305, 737.1335, 737.8, 736.62, 737.58, 13327
306, 735.96, 737.59, 735.96, 737.44, 7743
307, 737.1245, 737.26, 735.7, 735.88, 8027
308, 737.71, 737.71, 736.75, 736.99, 10732
309, 738.23, 738.4, 737.4001, 737.77, 12974
310, 737.18, 738.5, 736.98, 738.24, 7759
311, 736.12, 737.47, 736.12, 737.13, 5712
312, 735.65, 737.14, 735.58, 736.11, 11697
313, 737.39, 737.39, 735.55, 735.55, 9653
314, 736.92, 737.43, 736.56, 737.34, 4981
315, 738.0375, 738.0375, 736.59, 736.59, 9970
316, 738.61, 738.61, 737.27, 738.07, 6583
317, 738.83, 739.33, 738.26, 738.71, 10946
318, 739.04, 739.2089, 738.44, 738.8189, 7540
319, 738, 739.12, 737.805, 739, 8337
320, 737.77, 738.3125, 737.345, 738.1986, 15190
321, 737.6, 738.09, 736.76, 737.72, 10680
322, 736.49, 737.94, 736.45, 737.6, 10906
323, 736.79, 737.1, 736.5, 736.62, 10669
324, 736.62, 737.67, 736.57, 737.12, 10788
325, 737.36, 737.36, 736, 736.67, 30739
326, 738.45, 738.52, 736.61, 737.29, 18483
327, 739.15, 739.19, 737.63, 738.39, 132719
720, 743.03, 743.03, 742.81, 743.02, 12911
721, 740.82, 744.75, 740.6901, 743.54, 51131
722, 742.03, 742.2325, 738.5, 740.8565, 41703
723, 742, 742.81, 741.26, 742.24, 16768
724, 743.58, 744.13, 741.0617, 742.01, 18901
725, 744.32, 744.5, 743.34, 743.78, 12100
726, 742.6, 744.05, 742.51, 744.05, 40094
727, 743.57, 743.63, 742, 742.91, 22138
728, 740.27, 743.74, 740.27, 743.61, 17708
729, 739.69, 741.6332, 739.69, 740.4, 17270
730, 739.33, 740.27, 738.35, 739.7639, 40525
731, 741.2, 741.2, 739, 739.4708, 25833
732, 741.56, 742, 740.8, 740.9325, 13858
733, 740.26, 741.78, 739.2, 741.78, 10901
734, 740.46, 741.04, 739.92, 740.31, 6479
735, 741.6, 741.6, 740, 740.8, 12089
736, 741.14, 741.74, 740.84, 741.74, 8275
737, 741.9, 741.9, 740.85, 741.05, 9558
738, 742.59, 742.59, 741.51, 741.91, 20120
739, 742.09, 742.88, 741.72, 742.6059, 7110
740, 743.445, 743.66, 742, 742, 9109
741, 744.66, 744.7, 743.1701, 743.39, 13815
742, 744.53, 744.75, 743.77, 744.75, 22021
743, 744.46, 744.9, 744.37, 744.5, 15508
744, 744.11, 744.75, 743.9, 744.485, 12491
745, 743.8, 744.92, 743.8, 744.25, 18289
746, 743, 744.02, 742.9214, 743.75, 11687
747, 742.82, 743.42, 742.42, 743, 21307
748, 742.07, 743.755, 742, 742.96, 16557
749, 742.95, 743.27, 741.82, 742.27, 8743
750, 741.86, 743.17, 741.82, 743.17, 18133
751, 743.88, 743.88, 741.745, 741.86, 9815
752, 743.31, 743.89, 742.92, 743.5, 7405
753, 744.83, 745, 743.62, 743.62, 20451
754, 741.9795, 744.94, 741.56, 744.84, 14256
755, 741.35, 742.49, 741.29, 741.97, 8660
756, 738.74, 741.27, 738.74, 741.13, 34218
757, 738.34, 739.52, 738.12, 738.91, 17795
758, 737.48, 738.82, 737.33, 738.61, 26760
759, 736.1, 738.53, 736.05, 737.71, 95950
864, 738, 738, 738, 738, 9529
865, 734.98, 738.4596, 734.1701, 737.42, 45025
866, 735.421, 735.9999, 731.01, 735.07, 60662
867, 734.85, 737.18, 734.25, 734.98, 33277
868, 733, 736.25, 733, 734.94, 15641
869, 732.59, 733.65, 731.525, 733, 29435
870, 733.35, 733.66, 732.29, 732.46, 19062
871, 733.53, 735.7, 733.23, 733.505, 42304
872, 733.09, 734.3, 732.96, 733.83, 40213
873, 736.13, 736.5, 732.98, 732.98, 28844
874, 736.8382, 737, 735.8, 736.3183, 21036
875, 738.5378, 738.5378, 735.95, 736.989, 15938
876, 737.45, 738.85, 737.29, 738.503, 18650
877, 738.7599, 738.7599, 737.36, 737.39, 17836
878, 738.1745, 739, 737.619, 738.6, 18205
879, 737.94, 738.87, 737.643, 738.23, 18364
880, 738.35, 739, 738.07, 738.18, 22031
881, 737.97, 738.88, 737.6, 738.52, 4546
882, 737.5, 738.44, 737.5, 737.625, 16512
883, 738.37, 738.8, 737.64, 737.64, 11630
884, 738.8, 738.8, 738.14, 738.36, 6768
885, 739.45, 740.16, 738.7801, 738.8, 8774
886, 739.6, 740, 738.49, 739.73, 12528
887, 738.59, 739.76, 738.32, 739.6, 16680
888, 738.035, 738.98, 738, 738.48, 18257
889, 738, 739.35, 737.14, 738.28, 19244
890, 739.42, 739.5, 738.02, 738.26, 19958
891, 739.6971, 740.4504, 739.02, 739.33, 13581
892, 740.47, 740.47, 739.7859, 739.9494, 8026
893, 741.69, 742.25, 740.46, 740.47, 24841
894, 740.544, 742.05, 740.46, 741.8, 19874
895, 741.71, 741.96, 740.24, 740.54, 10732
896, 742.26, 742.79, 741.67, 741.74, 9988
897, 742.46, 742.46, 741.63, 741.6401, 8798
898, 743.18, 743.5497, 742.26, 742.47, 19768
899, 743.42, 743.83, 742.8645, 743.38, 9761
900, 743, 743.54, 741.88, 743.42, 34645
901, 743.09, 743.37, 742.23, 742.59, 49478
902, 741.72, 743.71, 741.4401, 742.99, 18947
903, 743.09, 743.5, 741.7387, 741.7387, 86730
0, 748.755, 749.18, 748.755, 749.16, 13476
1, 748.05, 749.82, 747.66, 749.01, 65818
2, 749.93, 750.4, 748.02, 748.02, 41093
3, 752.315, 752.45, 749.93, 749.93, 42319
4, 752.265, 752.75, 751.83, 752.47, 25873
5, 753.88, 754.25, 752.09, 752.46, 38068
6, 751.91, 754.38, 751.6701, 753.64, 29141
7, 750.89, 752.93, 750.12, 752.48, 31093
8, 750.36, 751.82, 749.79, 750.52, 31897
9, 750.34, 751.4099, 749.521, 750.37, 25710
10, 750.64, 750.75, 749.7501, 750.3801, 16467
11, 751, 751, 749.005, 750.63, 24227
12, 752.45, 752.62, 750.8909, 750.8909, 26314
13, 752.799, 753.24, 751.77, 752.42, 14430
14, 750.93, 752.94, 750.93, 752.7262, 20950
15, 748.18, 750.93, 744.261, 750.93, 77486
16, 747.78, 748.3443, 745.25, 748.305, 55780
17, 748.75, 749.91, 747.6601, 747.725, 24914
18, 749.53, 749.97, 748, 748.56, 25515
19, 749.25, 749.675, 748.55, 749.5, 7564
20, 749.075, 750.3399, 748.62, 749.17, 22276
21, 749.3, 750.26, 748.9301, 748.9301, 10410
22, 747.84, 748.86, 747.24, 748.86, 11065
23, 747.6, 748.4, 747, 748.3491, 20224
24, 748.45, 748.66, 747.25, 747.605, 11869
25, 748.77, 749.575, 747.49, 748.33, 18011
26, 747.85, 749.3099, 747.52, 748.98, 4481
27, 747.93, 748.07, 746.97, 747.53, 16608
28, 748.96, 749.14, 746.256, 747.88, 27348
29, 748.2, 749.35, 747.23, 748.79, 15415
30, 747.2, 748.78, 746.91, 748.09, 15717
31, 747.39, 748.2, 747.2401, 747.77, 8313
32, 747.59, 748, 747.11, 747.46, 6721
33, 747.215, 747.82, 746.99, 747.433, 16584
34, 749.07, 749.24, 747.21, 747.255, 17066
35, 748.91, 749.596, 748.7201, 749.21, 12866
36, 749.41, 749.41, 748.55, 748.92, 16699
37, 752.1, 753.11, 749.14, 749.15, 62915
38, 750.7, 752.23, 750.4894, 751.875, 41252
39, 751.72, 751.85, 750.4904, 750.71, 199604
144, 754.01, 754.01, 754.01, 754.01, 14627
145, 753.0735, 755, 753, 754, 47570
146, 753.59, 754.19, 752.9, 752.961, 23298
147, 754.24, 754.72, 753.25, 753.4558, 22848
148, 753.97, 754.97, 753.94, 754.36, 16939
149, 754.95, 755.37, 753.7701, 753.9199, 21014
150, 755.53, 755.85, 755, 755.0714, 22878
151, 756.1819, 756.335, 755.43, 755.5, 18225
152, 754.59, 756.64, 754.59, 756.12, 26425
153, 756.2301, 757.27, 754.44, 754.73, 22935
154, 756.215, 756.64, 755.97, 756.18, 10860
155, 756.11, 756.69, 755.74, 756.315, 11483
156, 754.82, 756.37, 754.53, 756.37, 13951
157, 756.14, 756.14, 754.5, 755.06, 19688
158, 757.09, 757.31, 755.82, 756.2514, 19725
159, 756.72, 757.18, 756.4, 757.18, 10958
160, 755.63, 756.49, 755.29, 756.49, 19364
161, 756.34, 756.46, 755.61, 755.76, 15750
162, 756.5, 756.6, 755.66, 756.17, 17223
163, 756.385, 756.66, 755.16, 755.99, 6874
164, 756.39, 757, 755.785, 756.08, 13891
165, 756.38, 756.64, 755.95, 756.4, 3875
166, 756.71, 757.24, 756.44, 756.68, 6988
167, 755.96, 756.57, 755.885, 756.214, 4500
168, 755.73, 756.1098, 755.12, 755.82, 8575
169, 755.1, 755.73, 755.1, 755.7074, 3536
170, 754.325, 755.15, 754.32, 755.01, 16661
171, 753.94, 754.4999, 753.5, 754.485, 12395
172, 754.49, 754.49, 753.64, 754, 5950
173, 754.5934, 754.7, 754.09, 754.49, 5743
174, 754, 754.86, 753.92, 754.67, 13157
175, 753.4, 754.35, 752.705, 754, 39655
176, 754.61, 754.9799, 753.21, 753.21, 10788
177, 754.74, 755.3, 754.4, 754.44, 10215
178, 755.35, 755.79, 754.7, 754.7, 11254
179, 755, 755.65, 754.02, 755.35, 8908
180, 754.7, 755.5, 754.04, 755.04, 10279
181, 754.86, 755.32, 754.24, 754.54, 14675
182, 753.67, 754.9, 753.56, 754.6164, 35263
183, 753.2, 753.93, 752.78, 753.59, 193208
288, 753.98, 753.98, 753.98, 753.98, 138385
289, 756.05, 756.8, 752.6938, 754.31, 41785
290, 757.225, 757.495, 755.1761, 755.94, 45159
291, 758.11, 758.452, 756.93, 756.93, 56908
292, 759.17, 759.58, 757.4, 758.01, 50726
293, 759.11, 759.11, 757.75, 758.92, 31698
294, 759.51, 759.63, 758.4611, 759.0175, 21546
295, 759.93, 760.31, 759.19, 759.36, 35326
296, 760.185, 760.73, 759.83, 760, 20455
297, 760.01, 760.76, 759.1, 760.14, 35178
298, 760.16, 761, 759.74, 760.098, 29213
299, 760.6, 760.61, 759.965, 760.31, 15969
300, 759.54, 760.75, 759.26, 760.6, 11514
301, 758.635, 759.68, 758.6, 759.63, 16084
302, 758.7875, 758.7875, 758.21, 758.63, 9100
303, 759.32, 760.27, 758.51, 758.52, 16411
304, 759.52, 759.67, 758.56, 759.29, 16537
305, 759.86, 759.92, 759.03, 759.58, 15015
306, 759.85, 760.3564, 759.575, 759.88, 21753
307, 759.227, 759.66, 758.89, 759.66, 11305
308, 759.18, 759.23, 758.664, 759, 13770
309, 758.69, 759.4999, 758.5842, 759.17, 10298
310, 758.635, 758.96, 758.14, 758.83, 14418
311, 758.25, 758.84, 758.01, 758.55, 15679
312, 758.38, 758.75, 757.99, 758.23, 19275
313, 758.12, 758.6593, 757.74, 758.495, 18670
314, 758.0025, 758.51, 757.86, 757.88, 12583
315, 758.08, 758.25, 757.78, 758.02, 15364
316, 758.52, 758.9499, 757.93, 757.97, 24918
317, 758.72, 758.72, 757.84, 758.68, 15446
318, 759, 759.61, 758.51, 758.7, 17370
319, 759.15, 759.395, 758.45, 759.2943, 25450
320, 759.5, 759.76, 759.045, 759.1, 18850
321, 760.21, 760.21, 759.49, 759.5687, 24085
322, 760.22, 760.69, 760.04, 760.24, 41654
323, 759.25, 760.17, 758.95, 760.17, 48118
324, 759.87, 759.97, 759.17, 759.17, 32924
325, 759.49, 760.544, 759.4601, 759.85, 25561
326, 759.71, 759.8599, 759.2301, 759.48, 29213
327, 759, 759.98, 758.94, 759.54, 243962
720, 760.1, 760.46, 760.01, 760.46, 18069
721, 758.59, 760.645, 757.61, 759.82, 29366
722, 758.82, 759.95, 757.3, 758.38, 39426
723, 761.59, 762, 758.84, 758.9932, 43691
724, 767.7663, 768, 762.14, 762.14, 62145
725, 765.16, 767.5, 764.88, 767.385, 57403
726, 764.945, 766.06, 764.76, 765.23, 32663
727, 764.79, 766.595, 764.5, 764.9675, 30728
728, 764.52, 765.27, 764.14, 764.85, 30842
729, 764.65, 765.31, 764.37, 764.8, 17195
730, 765.08, 765.66, 764.22, 764.52, 19087
731, 765.93, 766.9, 765.24, 765.24, 18733
732, 764.96, 766.54, 764.5, 766.31, 12986
733, 763.3511, 764.9, 763.2, 764.9, 16281
734, 763.05, 764.08, 762.47, 763.66, 15518
735, 762.2999, 763.25, 761.51, 763.2087, 23840
736, 763.1922, 763.8, 762, 762, 14345
737, 762.85, 763.77, 762.42, 763.42, 21631
738, 764.26, 765.12, 763, 763, 15913
739, 765.85, 766.1463, 764.61, 764.74, 9439
740, 766.65, 766.674, 765.56, 765.9858, 9315
741, 765.63, 767.37, 765.63, 766.8, 9987
742, 764.8, 765.61, 764.24, 765.61, 9351
743, 764, 764.84, 763.66, 764.66, 6755
744, 763.55, 764.79, 763.55, 764.15, 7432
745, 765.07, 765.335, 763.77, 763.77, 16653
746, 766.39, 767.54, 765.29, 765.3, 14699
747, 768, 768, 765.8, 766.3801, 9638
748, 767.315, 768.05, 766.86, 767.78, 10584
749, 767.62, 767.8866, 766.825, 767.48, 10442
750, 767.1801, 767.75, 766.85, 767.66, 9497
751, 766.74, 767.4271, 766.2101, 767.2994, 12168
752, 766.746, 766.746, 765.58, 766.67, 14535
753, 765.67, 766.9, 765.36, 766.5201, 5509
754, 766.22, 766.62, 765.4, 765.67, 14512
755, 765.71, 766.3299, 765.5, 766.3258, 13260
756, 765.6, 765.7975, 764.69, 765.71, 10436
757, 766.15, 766.685, 765.4, 765.67, 15848
758, 766.62, 766.99, 765.81, 766.0368, 29274
759, 766.61, 766.87, 765.78, 766.62, 111356
864, 769.7, 769.89, 769.51, 769.51, 16518
865, 760.34, 769.9, 759.58, 769.245, 83100
866, 756.675, 760.69, 756.06, 760.47, 77990
867, 756.38, 757.0675, 754.23, 756.7, 74065
868, 757, 757.62, 754.8, 756.375, 64543
869, 759.78, 760.07, 757, 757.08, 83004
870, 762.42, 762.46, 759.22, 759.62, 33490
871, 760.4, 763.24, 760.1224, 762.47, 30494
872, 759.66, 761.43, 759.22, 760.34, 28963
873, 759.4899, 760.15, 758.7, 759.93, 37374
874, 759.09, 759.53, 758.82, 759.49, 11304
875, 759.11, 759.11, 758.24, 759.045, 20569
876, 757.58, 759.21, 757.54, 759.13, 19763
877, 757.38, 757.93, 756.56, 757.58, 21891
878, 755.72, 757.57, 755.72, 757.36, 15436
879, 752.45, 755.72, 752.25, 755.7, 39937
880, 751.55, 752.75, 751.46, 752.57, 20963
881, 750.64, 752.33, 750.37, 751.77, 18441
882, 750.2, 750.8588, 749.33, 750.8588, 26627
883, 752.95, 752.98, 749.99, 750.395, 27210
884, 752.44, 753.24, 751.3701, 752.49, 29488
885, 756.26, 756.26, 751.91, 752.37, 27216
886, 754.91, 755.86, 754.75, 755.86, 15359
887, 755.19, 756.19, 754.69, 754.89, 16276
888, 755.86, 756.3169, 755.18, 755.4527, 18722
889, 755.33, 756.43, 755.33, 756.11, 10358
890, 756.14, 756.14, 754.1, 755.57, 33122
891, 756.98, 756.99, 755.835, 755.9, 11281
892, 756.34, 757.61, 755.71, 756.97, 22608
893, 756.22, 756.91, 755.514, 756.44, 12667
894, 754.41, 756.35, 754.25, 756.01, 15829
895, 753.675, 754.6023, 753.22, 754.06, 13257
896, 753.92, 754.63, 753.255, 753.78, 14861
897, 753.3786, 754.27, 753.04, 753.95, 21978
898, 753.63, 754.085, 752.55, 753.12, 13402
899, 753.9, 754.84, 753.4, 753.9, 18463
900, 755.09, 755.56, 753.63, 754.13, 20643
901, 755.615, 756.205, 754.87, 755.24, 19861
902, 754.25, 755.34, 753.73, 755.34, 37758
903, 753.93, 754.72, 753.33, 754.27, 172090
0, 757.76, 758, 757.76, 758, 18025
1, 752.93, 758.1315, 752.15, 757.76, 45539
2, 751.68, 754.23, 751.37, 753.3, 35626
3, 752.95, 756.31, 751.84, 751.84, 40975
4, 752.7, 754.6, 752.22, 752.901, 15876
5, 753.65, 754.2828, 752.262, 752.51, 23930
6, 752.11, 754.29, 751.58, 753.55, 29988
7, 751.77, 753.0652, 750.63, 752.28, 27677
8, 752.48, 752.9, 750.01, 751.76, 29998
9, 752.33, 752.98, 751.26, 752.5, 35112
10, 755.26, 756.15, 752.29, 752.59, 32533
11, 756.275, 756.35, 753.875, 755.63, 25486
12, 756, 757.23, 755.5401, 756.39, 25297
13, 755.34, 755.84, 755.085, 755.84, 13677
14, 755.11, 755.58, 754.79, 755.465, 17803
15, 753.21, 755.49, 753.1, 754.81, 23882
16, 753.75, 754.69, 753.25, 753.54, 13671
17, 753.38, 754.03, 753, 753.92, 18749
18, 753.24, 753.59, 752.45, 753.44, 16446
19, 753.24, 753.625, 752.502, 753.13, 15795
20, 751.61, 753.505, 750.74, 753.02, 28157
21, 752.151, 752.4899, 750.7755, 751.46, 31811
22, 751.15, 752.929, 750.69, 752.27, 25627
23, 751.58, 752.26, 750.59, 751.15, 19118
24, 751.82, 752.005, 751.15, 751.46, 16615
25, 752.145, 753.1, 751.69, 751.71, 33810
26, 753.05, 753.2041, 751.21, 752.23, 18690
27, 753.7, 754, 753.06, 753.43, 24258
28, 754.58, 754.58, 753.28, 753.4, 14222
29, 755.35, 755.75, 754.4203, 754.5599, 15573
30, 755.13, 756.97, 755.031, 755.357, 15339
31, 755.6325, 756.4, 755.27, 755.34, 11829
32, 754.3825, 755.99, 754, 755.68, 15230
33, 754.66, 754.9772, 753.55, 754.38, 15998
34, 755.16, 755.4299, 754.3975, 754.52, 20928
35, 753.89, 755.4663, 753.6364, 755.26, 11384
36, 753.67, 754.38, 753.59, 753.98, 23166
37, 753.24, 754.02, 753.01, 753.6882, 25816
38, 752.82, 754, 752.82, 753.24, 50908
39, 752.67, 753.67, 751.81, 752.8, 151608
144, 755.38, 755.38, 755.38, 755.38, 9799
145, 754.39, 756.24, 754.38, 755.2, 79685
146, 750.355, 755.51, 750.11, 754.4, 45092
147, 751.25, 751.9, 749.55, 750.7, 60619
148, 751.8248, 752.5, 751.25, 751.25, 29404
149, 752.03, 752.03, 751.07, 751.5, 24022
150, 753.585, 753.69, 751.75, 751.8978, 36798
